Variable,Group1,Group2,Test,Statistic,p_value,Cohen_d,Mean_Group1,Mean_Group2,Std_Group1,Std_Group2,median_Group1,median_Group2,MAD_Group1,MAD_Group2,adj_p_value,Significant
dfv_mean_EEG C3,Control,WNV,Mann-Whitney U,1828.0,2.0770711644556637e-05,-0.9819439609227024,6.518634647205314,4.35435828818367,2.114025674017737,2.5228298967335356,6.419975139921033,3.5113154172560117,1.1586861415630691,1.4804934994477925,7.144408574291464e-05,True
dfv_std_EEG C3,Control,WNV,Mann-Whitney U,1480.0,0.04699569689365353,-0.31167661650970135,4.7590496707612155,4.072783774890759,2.0430642178979284,2.731312566399134,4.089151750632449,3.188568789520303,0.9591692617652139,1.1966591274241405,0.06488333238950782,False
min_EEG C4,Control,WNV,Mann-Whitney U,1549.0,0.014832410420276498,-0.6697021742893707,-4.037551976340557e-05,-5.8967800422197076e-05,2.095135966891651e-05,4.534686076496423e-05,-3.449673340228632e-05,-4.7160511757990384e-05,1.0488624963003994e-05,1.6726901673444112e-05,0.022849929566371902,True
max_EEG C4,Control,WNV,Mann-Whitney U,768.0,0.008008443617134736,0.5214772919102149,4.5056359711877435e-05,6.145298920343518e-05,2.765975947358953e-05,4.306977674064327e-05,3.764463470860309e-05,4.9096919782755126e-05,9.384903239642487e-06,1.1102501396565634e-05,0.012989304891206341,True
mean_EEG C4,Control,WNV,Mann-Whitney U,896.0,0.06925790150063935,0.6078052240489256,-3.7880814544650466e-09,1.2995023694172419e-08,2.3712694872795792e-08,3.921862245993256e-08,-3.7218811214970033e-09,7.278838143691803e-09,1.062942627577372e-08,2.3184480990455893e-08,0.09399286632229627,False
median_EEG C4,Control,WNV,Mann-Whitney U,1002.0,0.2604763641042789,0.3371598297309559,-5.039438670503004e-08,-3.948580238734402e-09,1.0871459390553436e-07,2.1613297287025202e-07,-3.834838411469674e-08,-1.0155102101126789e-08,4.390651950642972e-08,6.802524215164122e-08,0.3237696862230756,False
std_EEG C4,Control,WNV,Mann-Whitney U,789.0,0.011912535689783283,0.6920738559241358,6.333766680120716e-06,8.54139391438852e-06,2.5541650437373472e-06,4.932033040980492e-06,5.684358128064457e-06,7.353047340165413e-06,1.273984126351072e-06,2.2740905215665716e-06,0.018786963400093004,True
psd_mean_EEG C4,Control,WNV,Mann-Whitney U,793.0,0.0128235768450275,0.5600775990316113,9.804050039481702e-13,1.8117712285339001e-12,1.0233704124349176e-12,2.5851913405800916e-12,6.196596281858926e-13,1.1083216243374077e-12,2.638656275437841e-13,6.18333641873325e-13,0.0200651261222195,True
psd_std_EEG C4,Control,WNV,Mann-Whitney U,660.0,0.0007901341874568231,0.7063877459783235,2.1173221983478874e-12,4.723959987516667e-12,2.4008288355196756e-12,6.6367523152421034e-12,1.3343749094563592e-12,2.7501687616926522e-12,6.002876686021963e-13,1.7018122660401681e-12,0.0018991779565980269,True
fft_mean_EEG C4,Control,WNV,Mann-Whitney U,1050.0,0.416706454532456,0.429382836075475,0.0021918597871390735,0.0026978562376014426,0.000904982644319555,0.001896382831450507,0.0019436031441552501,0.0021566378983862,0.0005249717870063999,0.0006872534066042,0.4933705500250741,False
fft_std_EEG C4,Control,WNV,Mann-Whitney U,771.0,0.008484794839966427,0.6190465708041386,0.003064622700787987,0.0040739840834470185,0.00141304806894679,0.002285444478888927,0.0026942937072919502,0.0033126675581803,0.0006834188847176003,0.0009505719425618002,0.013650940085268567,True
delta_power_EEG C4,Control,WNV,Mann-Whitney U,397.0,3.9396528583731014e-07,1.0914888139790602,7.931851817847874e-12,3.3775197075889483e-11,8.113394837780819e-12,4.9778319706639596e-11,5.2047939115972825e-12,1.4882245737373783e-11,2.0194671182927875e-12,9.758988673673253e-12,2.2139739302688275e-06,True
theta_power_EEG C4,Control,WNV,Mann-Whitney U,840.0,0.02910677228025328,0.3642093511455125,9.705077872236756e-12,1.514972418846613e-11,1.247818013761538e-11,2.204777630620687e-11,4.915564976662512e-12,7.556619974182992e-12,2.8462267867843e-12,2.6544018684837175e-12,0.04192636151559949,True
alpha_power_EEG C4,Control,WNV,Mann-Whitney U,1290.0,0.455114482363153,-0.1986526744824829,8.925090294976752e-12,6.750933860811162e-12,1.1520199860111089e-11,8.346747862589223e-12,5.4611418077468265e-12,4.7888612383323426e-12,2.9062724588926477e-12,2.5339107513183693e-12,0.5356657181796403,False
beta_power_EEG C4,Control,WNV,Mann-Whitney U,1405.0,0.13436907974640772,-0.13903362799370717,9.300524634048596e-12,7.875408630195618e-12,1.003614177030158e-11,1.1040333391903086e-11,6.153450744319212e-12,4.687512595088768e-12,2.683075165494044e-12,2.0284765752381273e-12,0.17635941716716014,False
gamma_power_EEG C4,Control,WNV,Mann-Whitney U,1071.0,0.49957439923956004,0.7071292385180422,5.888068202994833e-12,1.7513956600322926e-11,6.7598193144143154e-12,3.3773807208023546e-11,3.2737357916519343e-12,3.5992182126816193e-12,1.675466982723518e-12,2.1325578307201308e-12,0.5777686530335782,False
skewness_EEG C4,Control,WNV,Mann-Whitney U,1255.0,0.6040391384781796,-0.03748023521952721,0.053079784119860245,0.048643918708205905,0.10968609457263041,0.14719016475953742,0.04954617722254575,0.0126743014057027,0.054242313247518305,0.0561287337151777,0.6769989220584092,False
kurtosis_EEG C4,Control,WNV,Mann-Whitney U,811.0,0.01772983205822357,0.489265421970557,0.7956616756222773,1.1627465008735596,0.716935286694119,0.8674569807623502,0.5880180096093433,0.9280727362914822,0.2680977553892281,0.38626372206930126,0.026594748087335356,True
mean_mpf_EEG C4,Control,WNV,T-test,5.1437555790964575,1.0953618216735695e-06,-1.1574969975496792,10.252463216150975,7.388948006304149,2.3180768573740593,3.0022160140318954,9.97175048820639,7.1478214231975254,1.2392582453068242,1.7452728947846463,5.0235559407787844e-06,True
median_mpf_EEG C4,Control,WNV,T-test,5.465042248733846,2.650665919469109e-07,-1.229795991881626,10.219707391342304,7.096943831417349,2.351617448535009,3.1628951708399367,9.889099620133656,6.748989536341403,1.3380598905019907,1.6912988891860294,1.6271010797971915e-06,True
pswe_percentage_EEG C4,Control,WNV,Mann-Whitney U,378.0,4.784875886884422e-09,1.8397939914632644,1.3109141396051924,29.006440850724417,4.430179926418236,32.07297383097133,0.0,10.671641791044776,0.0,10.671641791044776,9.69285543360685e-08,True
pswe_events_per_minute_EEG C4,Control,WNV,Mann-Whitney U,384.0,6.232956520267853e-09,1.8603104048691241,0.11326577684662721,1.296684835145108,0.3699858089693765,1.200976027886615,0.0,0.9402985074626866,0.0,0.9402985074626866,1.0897477847461829e-07,True
pswe_avg_length_EEG C4,Control,WNV,Mann-Whitney U,407.0,1.6838113099815095e-08,1.2415707439378056,1.857308614935336,11.684136651638353,2.918209150167803,16.504339783767588,0.0,7.265625,0.0,3.078125,1.97600209612536e-07,True
dfv_mean_EEG C4,Control,WNV,T-test,5.066526609178645,1.5294687456239583e-06,-1.140118197288057,6.431101597539791,4.003486043646984,2.0114907051388125,2.5344705310152227,6.452952932079631,3.1067892503536068,1.176698301698302,1.0014810311755244,6.766711346414832e-06,True
dfv_std_EEG C4,Control,WNV,Mann-Whitney U,1604.0,0.005186347805997732,-0.4184987387175574,4.591998102829337,3.703950585872514,1.9112999671186879,2.7920576979584357,4.165134412634881,2.8332915309974536,0.934706589046645,1.1662037928616353,0.008731446306299979,True
min_EEG P3,Control,WNV,Mann-Whitney U,1688.0,0.0008282374679947695,-0.6679870909831777,-3.892902892144745e-05,-5.814879850613502e-05,2.725565197474532e-05,3.401800801509214e-05,-3.319082983933511e-05,-4.961238060760216e-05,8.925736624941812e-06,1.86287545669291e-05,0.0019439220572347825,True
max_EEG P3,Control,WNV,Mann-Whitney U,733.0,0.003976392965960648,0.6516182391530188,4.0531616743411585e-05,5.983098826476968e-05,2.5980926738280512e-05,4.0751737676447294e-05,3.474790601554287e-05,4.734746072005773e-05,1.0188566583090576e-05,1.433704576790489e-05,0.006989342702283253,True
mean_EEG P3,Control,WNV,Mann-Whitney U,1284.0,0.47908439792875956,-0.0378501017952829,1.234200432450002e-09,3.520083139707186e-11,2.596226079112298e-08,4.7749455009707324e-08,8.158920912595417e-10,-2.270357514666356e-09,1.3556784206734919e-08,1.7831482079057225e-08,0.5605708937641497,False
median_EEG P3,Control,WNV,Mann-Whitney U,1237.0,0.6882863052036532,0.012047275375209214,1.763920126324338e-08,1.986581157988819e-08,1.0013367814465666e-07,3.5731443651006615e-07,1.0834542747853703e-08,-8.826157598329717e-09,4.605883825460487e-08,5.909438280149237e-08,0.7544676807040045,False
std_EEG P3,Control,WNV,Mann-Whitney U,637.0,0.00045444527275925257,0.9457166916080197,5.757608489587703e-06,8.564120147057474e-06,2.589183604631619e-06,4.117645002273535e-06,5.193272148889389e-06,7.231036872633793e-06,1.0225326887943568e-06,2.268882388993333e-06,0.0011404004014524641,True
psd_mean_EEG P3,Control,WNV,Mann-Whitney U,635.0,0.0004326708970857873,0.7427785041425217,8.76027274667667e-13,1.8327094899263658e-12,1.1077690793482141e-12,1.8253377172165106e-12,5.54037674753745e-13,1.1635629967854748e-12,2.3074185960546926e-13,6.625336810386388e-13,0.001092630936311577,True
psd_std_EEG P3,Control,WNV,Mann-Whitney U,516.0,1.7423690410024025e-05,0.9004083144806998,1.905681998124601e-12,4.885203215553188e-12,2.684471056006034e-12,5.045442552576914e-12,1.1662901644821351e-12,2.9152896800356583e-12,4.442803825326185e-13,1.7568636744722519e-12,6.263110336576204e-05,True
fft_mean_EEG P3,Control,WNV,Mann-Whitney U,976.0,0.1953646564267586,0.4864081646980972,0.0019275745274660177,0.0024116651449536232,0.0008354263611059173,0.0014574460585690717,0.0017397064555071,0.0018922970516739,0.00040737110163170003,0.00047202195086339994,0.24667879086796418,False
fft_std_EEG P3,Control,WNV,Mann-Whitney U,591.0,0.000141041707521916,0.8783213621415169,0.0028499067664181942,0.004277625874607002,0.0014635585626728638,0.0021402909420078294,0.00254843742338985,0.0034440951333712,0.00065247195274115,0.0008313735850935004,0.000423125122565748,True
delta_power_EEG P3,Control,WNV,Mann-Whitney U,295.0,9.624013779933273e-09,1.4601075935129595,6.0644191944721875e-12,3.456461157132391e-11,6.327479193113159e-12,4.125815617456262e-11,4.25794882639629e-12,1.394284342722252e-11,1.6117972056714791e-12,1.1119731284915256e-11,1.2387037090946375e-07,True
theta_power_EEG P3,Control,WNV,Mann-Whitney U,661.0,0.000808977687441705,0.5034398938060161,8.384339283388887e-12,1.5532057256483817e-11,1.2988809377091858e-11,1.8136610563839638e-11,4.311212461280453e-12,7.916596919524054e-12,2.2311545869276686e-12,3.8422129379406115e-12,0.0019213220076740496,True
alpha_power_EEG P3,Control,WNV,Mann-Whitney U,1073.0,0.507898808730497,-0.10141149897110455,8.680204430973895e-12,7.390258633519333e-12,1.3921902774428744e-11,6.140582796044605e-12,4.8237845698729945e-12,6.1351018266259784e-12,2.6118275390515755e-12,2.963106495004573e-12,0.5856983372354575,False
beta_power_EEG P3,Control,WNV,Mann-Whitney U,1209.0,0.827016260905057,-0.09806618147474512,9.073137700101238e-12,7.981254465661655e-12,1.1981652034450674e-11,6.932171302310416e-12,5.713590094518365e-12,4.713082977615577e-12,2.62334403798395e-12,2.0788007634004297e-12,0.8776050215455259,False
gamma_power_EEG P3,Control,WNV,Mann-Whitney U,1218.0,0.7815962641897507,0.6913888332248066,4.177158555939883e-12,1.2777725126732707e-11,4.9143719854133744e-12,2.5705719228058546e-11,2.4005200343660853e-12,2.2227287515675612e-12,1.006418713997103e-12,1.196195671519241e-12,0.8360775051252293,False
skewness_EEG P3,Control,WNV,Mann-Whitney U,1079.0,0.5333020612472705,-0.23128891972537158,-0.005336059152133634,-0.03573308567728409,0.10701314047148879,0.19956740954357816,-0.017847506964697453,-0.0045517935855741,0.0530009469628783,0.044688690751123396,0.6097063680162205,False
kurtosis_EEG P3,Control,WNV,Mann-Whitney U,797.0,0.013795736999022533,0.4220057649924349,0.8769828253892354,1.417464962986852,1.2623494913875413,1.3496654793350626,0.604524585227483,0.8680048364804912,0.32703313165877385,0.4561770369485024,0.021418284290311247,True
mean_mpf_EEG P3,Control,WNV,T-test,5.9485629348243,2.879570152240889e-08,-1.3386024337501508,10.220500257519587,7.131531026546753,2.0584417186355353,3.0887784794928828,10.159743233423377,7.036757841454875,1.442428998754889,2.274473302050297,2.7355916446288445e-07,True
median_mpf_EEG P3,Control,WNV,T-test,6.228471878151457,7.640059785772322e-09,-1.4015902169965315,10.205343993539174,6.9490567784143105,2.059859945171249,3.1419330342146314,10.129680694288002,7.0386132627614915,1.2811171619571864,2.1814491072579205,1.0897477847461829e-07,True
pswe_percentage_EEG P3,Control,WNV,Mann-Whitney U,365.0,2.6807792020331467e-09,1.8970055850671383,1.0816761022173715,32.30991264739112,3.9441962850469188,35.50785257305662,0.0,12.475633528265108,0.0,12.475633528265108,6.712500166771904e-08,True
pswe_events_per_minute_EEG P3,Control,WNV,Mann-Whitney U,370.0,3.353176543353735e-09,1.9296030858271973,0.08812184420166551,1.3526449104065303,0.26920039682358887,1.3463936011371431,0.0,0.9246575342465754,0.0,0.9246575342465754,7.432874671100779e-08,True
pswe_avg_length_EEG P3,Control,WNV,Mann-Whitney U,408.5,1.7909848917731903e-08,1.0865803812771053,1.8326309158056076,14.31393870790856,2.8989671516829607,24.711769715862395,0.0,6.875,0.0,3.5322292000337177,2.0357578344784514e-07,True
dfv_mean_EEG P3,Control,WNV,T-test,5.428390096981786,3.1237842536589266e-07,-1.2215481747071177,6.6600276637430085,4.208847764171342,1.8759900240131335,2.4478188360580404,6.52295373851204,3.7765399737876804,1.3697298149942538,1.7374332947420887,1.8063621988549447e-06,True
dfv_std_EEG P3,Control,WNV,Mann-Whitney U,1611.0,0.004498800229779494,-0.425835458413041,4.4144593476601575,3.6288911507146797,1.58040080520641,2.6290710033901012,4.0839727142664355,2.9921216795228736,0.8464417877889259,1.11716474605056,0.00780444039861747,True
min_EEG P4,Control,WNV,Mann-Whitney U,1587.0,0.0072675328264242625,-0.47505422429278016,-4.0579622569337804e-05,-5.534770045922534e-05,3.1201126779025715e-05,3.0641443776828775e-05,-3.3857836446651334e-05,-4.448576556888267e-05,7.531266955926521e-06,1.2315768401319258e-05,0.011933109455733665,True
max_EEG P4,Control,WNV,Mann-Whitney U,687.0,0.0014722456451783004,0.6391534775581306,4.003214435552236e-05,5.600649482544253e-05,2.400593363062665e-05,2.849667474613031e-05,3.3566798280379865e-05,5.0302794707616236e-05,8.961727456276394e-06,1.689034259656916e-05,0.0030809641539876766,True
mean_EEG P4,Control,WNV,Mann-Whitney U,1165.0,0.9505857933028339,-0.1681838466363767,-3.1820490651535785e-09,-8.415622776027285e-09,2.4180915254297548e-08,4.9546778049630204e-08,-1.9592245765967787e-09,-5.858417215042141e-09,1.3740181476768276e-08,1.892233946409186e-08,0.9675605396118131,False
median_EEG P4,Control,WNV,Mann-Whitney U,1167.0,0.9609793800022535,-0.03719337692419576,1.2288386982573334e-08,7.552085485874504e-09,1.235170315257022e-07,1.4119102792741121e-07,-5.48939119124513e-09,1.666687220051856e-08,5.0198779303019384e-08,7.091862556516491e-08,0.9731745497992365,False
std_EEG P4,Control,WNV,Mann-Whitney U,700.0,0.0019661610435233235,0.7536233757628727,6.094313270077857e-06,8.13414629209466e-06,2.596021527897198e-06,3.098463055755272e-06,5.445685233325784e-06,7.801754869192606e-06,1.166682339769522e-06,2.590099865388061e-06,0.003922491281829031,True
psd_mean_EEG P4,Control,WNV,Mann-Whitney U,718.0,0.0029025182078895482,0.537983772852209,9.620134667254666e-13,1.5241648163604703e-12,1.0354808147822366e-12,1.0807302086520464e-12,5.963817543285521e-13,1.3137039556939456e-12,2.4120185125915214e-13,7.643923406060728e-13,0.00556781136994197,True
psd_std_EEG P4,Control,WNV,Mann-Whitney U,602.0,0.00018803004693949743,0.7963604922466527,2.1118673961035803e-12,4.216067281781103e-12,2.4725994481109734e-12,3.216286024009396e-12,1.2813771893111325e-12,3.4453354780665796e-12,5.707926025211988e-13,2.1909034787883308e-12,0.0005476203556851057,True
fft_mean_EEG P4,Control,WNV,Mann-Whitney U,994.0,0.23901507671054723,0.31971798016173303,0.0020088461710441614,0.002290418791898562,0.0008355239610088224,0.0010372989349240695,0.0017806362075036,0.0019995435132121,0.00037832597526710004,0.00041332585233649997,0.2980219237734636,False
fft_std_EEG P4,Control,WNV,Mann-Whitney U,670.0,0.000998336420928181,0.67812304399034,0.003034113492551505,0.0040305842617775626,0.0014603139743349257,0.0015043482211336843,0.0026460115232329,0.003929693348692,0.0006245777640043,0.0012246312454871002,0.002250487186160137,True
delta_power_EEG P4,Control,WNV,Mann-Whitney U,349.0,7.245744018555169e-08,1.6643274894800375,7.189672485135306e-12,2.925216961083851e-11,7.304044052380093e-12,2.549369007297827e-11,4.510916483225051e-12,1.7759695394274728e-11,2.078981761296575e-12,1.215240208022988e-11,5.353799747043542e-07,True
theta_power_EEG P4,Control,WNV,Mann-Whitney U,760.0,0.006853093806706176,0.37858880816716023,9.217380853749174e-12,1.364638507535855e-11,1.1586603294385356e-11,1.2123379808415304e-11,5.29754761749196e-12,1.0176921887384579e-11,3.0911055952379067e-12,5.109950147333757e-12,0.011299109210230432,True
alpha_power_EEG P4,Control,WNV,Mann-Whitney U,1222.0,0.7616364396417656,-0.26360613644061637,9.426129591693989e-12,6.442758962727067e-12,1.2493559164422236e-11,4.424564920475734e-12,5.621454802604345e-12,5.8159997015514064e-12,3.085927692856906e-12,2.2803735242224235e-12,0.8169165038093132,False
beta_power_EEG P4,Control,WNV,Mann-Whitney U,1376.0,0.19090119599696154,-0.34322266882569685,9.583880034049232e-12,6.195893991002656e-12,1.0887212772896405e-11,3.9628624452243395e-12,5.764065870935246e-12,4.65479061897472e-12,2.6466039073147116e-12,2.3631381047798766e-12,0.24180818159615128,False
gamma_power_EEG P4,Control,WNV,Mann-Whitney U,1176.0,0.997397592123861,0.5083435362763653,4.437944267301571e-12,8.57610130412134e-12,5.423304295809429e-12,1.4459624251508151e-11,2.7324775408818377e-12,2.9935854045258732e-12,1.1374306471466153e-12,2.1508378000156923e-12,0.9999036162246748,False
skewness_EEG P4,Control,WNV,Mann-Whitney U,1254.0,0.6085967447260714,-0.2510488984543257,-0.015286341550748588,-0.04422515638966286,0.11070306572571292,0.13148390346446456,-0.0043871458961147,0.0026776800036806,0.05076153140403625,0.06394184716763494,0.6801963617526681,False
kurtosis_EEG P4,Control,WNV,Mann-Whitney U,730.0,0.0037364118338600824,0.41031001234136727,0.845627057278009,1.552286249572456,1.5620962731619537,2.2370761534510866,0.5218473454003545,0.8850685723581058,0.1938913218846592,0.4545079106921483,0.006655483579063272,True
mean_mpf_EEG P4,Control,WNV,Mann-Whitney U,1998.0,8.07707356542633e-08,-1.4011936118037602,10.031495474220339,6.879333697146195,2.090773039484553,2.7807508908224623,9.760686181976899,6.872522787446961,1.2741086912084718,1.6082663088030316,5.859549732009284e-07,True
median_mpf_EEG P4,Control,WNV,Mann-Whitney U,2032.0,2.3077327106985754e-08,-1.475162055656721,10.034059895244576,6.678600526932402,2.102310948253005,2.8454801034797406,9.688949580521339,6.7867195980137875,1.0564753909838904,1.700241396580262,2.3156958393684832e-07,True
pswe_percentage_EEG P4,Control,WNV,Mann-Whitney U,274.0,1.3579348117542295e-10,1.9587052851687838,1.0119165326305377,33.43228218984811,3.4172789087412734,35.92124358727428,0.0,11.643835616438356,0.0,11.643835616438356,1.0836319797798751e-08,True
pswe_events_per_minute_EEG P4,Control,WNV,Mann-Whitney U,271.0,1.179652392200526e-10,2.022859482595127,0.08790156691476714,1.4329588632910066,0.2717066588431826,1.3672287822608085,0.0,1.0140845070422535,0.0,0.9411804973217189,1.0836319797798751e-08,True
pswe_avg_length_EEG P4,Control,WNV,Mann-Whitney U,342.0,2.859962477070736e-09,1.6505927207867825,2.038330345777154,11.58592266046624,2.907179074522505,11.41754874441197,0.0,6.791666666666666,0.0,1.976010101010102,6.712500166771904e-08,True
dfv_mean_EEG P4,Control,WNV,Mann-Whitney U,2015.0,4.343254304161341e-08,-1.4117987691959148,6.623184145378181,3.74201449593028,2.0861329717938824,1.8545870733400265,6.446946596441059,3.476119402985075,1.1797178692905734,1.2552557188107656,3.536649933388521e-07,True
dfv_std_EEG P4,Control,WNV,Mann-Whitney U,1682.0,0.0009530165888843512,-0.5387788782346555,4.27843714664206,3.3271177838597317,1.6268521955665987,2.223269927261027,3.9241643884749844,2.8989162829203985,0.775046079895438,1.0738525974823105,0.0021853656262348056,True
min_EEG O1,Control,WNV,Mann-Whitney U,1678.0,0.0010456444624158867,-0.46730039414350016,-4.3291822780767837e-05,-6.188089020624532e-05,3.9964351457600895e-05,3.9055908708458704e-05,-3.616998301245551e-05,-4.735585811339535e-05,7.674843047404823e-06,1.3678670149727527e-05,0.002330794081027591,True
max_EEG O1,Control,WNV,Mann-Whitney U,577.0,9.71265551543931e-05,0.8365611738079672,4.1121646963493644e-05,6.469379148793572e-05,2.6248595212372882e-05,3.465199349389146e-05,3.545799415538052e-05,5.4676190839544935e-05,8.905971233643625e-06,1.5429199229528753e-05,0.00029810381158925265,True
mean_EEG O1,Control,WNV,Mann-Whitney U,1189.0,0.9298255786333566,-0.0617245543013214,-7.577985464897408e-10,-2.7291655254554955e-09,2.5883501068033807e-08,4.8750772999449635e-08,-2.210611783773879e-09,2.88747618138849e-10,1.2981264143290364e-08,1.4443474242951752e-08,0.9488501429020697,False
median_EEG O1,Control,WNV,Mann-Whitney U,1513.0,0.02769306361100732,-0.6099668115782123,5.435951876691268e-08,-2.8186957437218346e-08,1.112141960855641e-07,2.0335371736491772e-07,3.369088110802182e-08,-2.6941699597140755e-08,5.1505959198374264e-08,1.1995593673968505e-07,0.04018011774833426,True
std_EEG O1,Control,WNV,Mann-Whitney U,701.0,0.002009846537795828,0.8377798726724666,6.299315530615077e-06,8.841576727193819e-06,2.7207158898140753e-06,4.025751645293889e-06,5.701300193001552e-06,7.598801497112211e-06,1.097452872003487e-06,2.2112396300297055e-06,0.0039699443989135415,True
psd_mean_EEG O1,Control,WNV,Mann-Whitney U,719.0,0.0029648944868298508,0.6731380787412666,1.058596314899994e-12,1.9693151993617974e-12,1.2042270807327732e-12,1.8177221869263134e-12,6.986618388717542e-13,1.1892164088102205e-12,2.741114703101248e-13,6.281102392918059e-13,0.005633299524976717,True
psd_std_EEG O1,Control,WNV,Mann-Whitney U,635.0,0.0004326708970857873,0.7813087866589881,2.5515122606496882e-12,5.4789714307739614e-12,3.2715477907931935e-12,5.192871984066675e-12,1.6597545434616473e-12,3.399037980632946e-12,7.879586468311463e-13,1.735342600562673e-12,0.001092630936311577,True
fft_mean_EEG O1,Control,WNV,Mann-Whitney U,992.0,0.23385042756914698,0.41982369937682157,0.0019736192201108326,0.002351012265968816,0.0008061612574704273,0.0011920733219303213,0.0018275509603240501,0.0021191747299985,0.00037774272699224996,0.0006167663397876001,0.2924963028215976,False
fft_std_EEG O1,Control,WNV,Mann-Whitney U,726.0,0.0034369167516193257,0.7426864050334453,0.003227973733904133,0.004507818621484766,0.001591472430017022,0.002159271293841076,0.0029017952130827498,0.0035574848872907,0.0008008981234987498,0.0007562165325565003,0.006290503595853721,True
delta_power_EEG O1,Control,WNV,Mann-Whitney U,335.0,4.343254304161341e-08,1.5984538356355984,7.112949002163797e-12,3.893464005313742e-11,7.02576471115954e-12,4.172272924658433e-11,5.0299308500423016e-12,1.9739262432229715e-11,1.7375906557549892e-12,1.1392580400611531e-11,3.536649933388521e-07,True
theta_power_EEG O1,Control,WNV,Mann-Whitney U,742.0,0.004782663055911929,0.5200354229709433,1.0221155115537658e-11,1.7612989699338076e-11,1.317541560641237e-11,1.7671460323709137e-11,5.8905850452415856e-12,9.338968192830912e-12,3.2745337331175332e-12,5.582361161419234e-12,0.008225355859089912,True
alpha_power_EEG O1,Control,WNV,Mann-Whitney U,1228.0,0.7319955328479462,-0.1879066006282727,1.1469698851164883e-11,8.631027143966147e-12,1.650590972148622e-11,7.53849213874237e-12,7.401852858806501e-12,6.1240083408264015e-12,3.967991300215743e-12,3.1525563361428886e-12,0.7915073647868036,False
beta_power_EEG O1,Control,WNV,Mann-Whitney U,1306.0,0.3946093140610567,-0.2309936498244329,1.0476066682196086e-11,7.680339710721217e-12,1.3175534764667882e-11,6.436514930161899e-12,6.772288304105774e-12,6.267435339135937e-12,2.969130733034326e-12,2.6992208980124122e-12,0.47282016910018504,False
gamma_power_EEG O1,Control,WNV,Mann-Whitney U,1265.0,0.5593322529551283,0.5907031887186357,3.8918018670861106e-12,8.192934566608758e-12,4.867794661978633e-12,1.2909112588676151e-11,2.46898675238404e-12,2.210709885170872e-12,9.70942575855684e-13,1.2120265932362787e-12,0.634015820821296,False
skewness_EEG O1,Control,WNV,Mann-Whitney U,818.0,0.02004259200160227,0.5642864735682548,-0.050060392514124245,0.016694918612901052,0.11062872097723318,0.1442238701568403,-0.045093120238321044,0.04944309333921618,0.06135033268269859,0.10309329492306599,0.029618497069034466,True
kurtosis_EEG O1,Control,WNV,Mann-Whitney U,688.0,0.0015057343609714208,0.4426132440648214,0.9371691706805846,1.913255167142295,2.126124132533777,2.488336865071096,0.5916860202508347,1.0173993236653005,0.30720596636834063,0.3468376184832995,0.0030809641539876766,True
mean_mpf_EEG O1,Control,WNV,T-test,6.656179487581433,9.54715399509766e-10,-1.4978370674021464,9.625889196359212,6.604835466763542,1.8163071068386176,2.654862749443011,9.494472778737173,6.612290402269945,1.1665255345328767,2.082377585797328,4.457302079658958e-08,True
median_mpf_EEG O1,Control,WNV,T-test,7.081655470128338,1.1412256629346534e-10,-1.5935817358169808,9.655714158101143,6.418556646151867,1.8208146829614418,2.6962030197946,9.531914067906643,6.705733088316176,1.12829433371361,1.9941052730686515,1.0836319797798751e-08,True
pswe_percentage_EEG O1,Control,WNV,Mann-Whitney U,318.0,7.084156228093869e-10,2.0323651267197156,1.4745520984914096,37.49178587344598,5.664981614879643,37.506028894263,0.0,24.199862003820204,0.0,24.199862003820204,4.457302079658958e-08,True
pswe_events_per_minute_EEG O1,Control,WNV,Mann-Whitney U,324.0,9.297308751319112e-10,1.995428041162165,0.11438708596974677,1.5056453329843205,0.37768455260278727,1.347992033015938,0.0,1.13013698630137,0.0,1.13013698630137,4.457302079658958e-08,True
pswe_avg_length_EEG O1,Control,WNV,Mann-Whitney U,349.5,2.8517245256639997e-09,1.3950611291484147,2.090723649872586,12.911562895229775,3.147535826652448,15.9658722139808,0.0,7.622653198670938,0.0,2.710680134662396,6.712500166771904e-08,True
dfv_mean_EEG O1,Control,WNV,T-test,6.531381957309423,1.7622978395129936e-09,-1.46975393546281,6.616293088255073,3.897291187427179,1.7653525125905807,2.146588450438065,6.758924634072917,3.4828358208955223,1.3092506101532213,1.3585979579623149,5.1246838472403023e-08,True
dfv_std_EEG O1,Control,WNV,Mann-Whitney U,1626.0,0.0032955155952998933,-0.5288050356851203,4.0022269103406805,3.199664862776734,1.3519011163057923,2.036393381160629,3.817657010236001,2.8892638421154797,0.680066624412365,1.0356939273933,0.006144442628619895,True
min_EEG O2,Control,WNV,Mann-Whitney U,1578.0,0.00864911902217124,-0.35705251632245805,-4.492946254104395e-05,-5.9829842709692283e-05,4.2461602623093935e-05,3.877334740637686e-05,-3.778878953573686e-05,-4.8513407289889506e-05,8.534779728535307e-06,1.5946407313483878e-05,0.01385943168612982,True
max_EEG O2,Control,WNV,Mann-Whitney U,606.0,0.0002085029308403686,0.8646760980690251,4.1373161746116756e-05,6.636612238697411e-05,2.518077862513899e-05,4.019784376197459e-05,3.5886669412691865e-05,5.856308510879289e-05,8.508123610853286e-06,1.921350049251216e-05,0.0005900189319525325,True
